,Thời gian,Tiêu đề,URL
87,(20/02/2025 00:00),CTG: Quyết định của TGĐ về việc thay đổi địa điểm trụ sở Chi nhánh Bắc Đà Nẵng,https://cafef.vn/du-lieu/CTG-2134628/ctg-quyet-dinh-cua-tgd-ve-viec-thay-doi-dia-diem-tru-so-chi-nhanh-bac-da-nang.chn?utm_source=du-lieu
88,(18/02/2025 00:00),CTG: Nghị quyết HĐQT thông qua phương án phân phối lợi nhuận năm 2023,https://cafef.vn/du-lieu/CTG-2132984/ctg-nghi-quyet-hdqt-thong-qua-phuong-an-phan-phoi-loi-nhuan-nam-2023.chn?utm_source=du-lieu
89,(14/02/2025 00:00),CTG: Nghị quyết HĐQT phê duyệt tổ chức họp ĐHĐCĐ thường niên 2025,https://cafef.vn/du-lieu/CTG-2130898/ctg-nghi-quyet-hdqt-phe-duyet-to-chuc-hop-dhdcd-thuong-nien-2025.chn?utm_source=du-lieu
90,(09/02/2025 08:57),"Top 50 lợi nhuận 2024 vẫn là cuộc áp đảo của ngân hàng và BĐS, BSR, KBC, HAG, NVL 'biến mất' trong khi 2 công ty họ GELEX trỗi dậy",https://cafef.vn/top-50-loi-nhuan-2024-van-la-cuoc-ap-dao-cua-ngan-hang-va-bds-bsr-kbc-hag-nvl-bien-mat-trong-khi-2-cong-ty-ho-gelex-troi-day-188250209085725353.chn?utm_source=du-lieu
91,(07/02/2025 00:31),"Cuộc đua lợi nhuận ngân hàng: VietinBank bứt phá chấm dứt chuỗi 900 ngày thống trị của Vietcombank, có tới 8 nhà băng lập kỷ lục",https://cafef.vn/cuoc-dua-loi-nhuan-ngan-hang-vietinbank-but-pha-cham-dut-chuoi-900-ngay-thong-tri-cua-vietcombank-co-toi-8-nha-bang-lap-ky-luc-188250207003146149.chn?utm_source=du-lieu
92,(24/01/2025 00:00),"CTG: Báo cáo định kỳ tình hình thanh toán gốc, lãi trái phiếu doanh nghiệp phát hành ra công chúng năm 2024",https://cafef.vn/du-lieu/CTG-2120559/ctg-bao-cao-dinh-ky-tinh-hinh-thanh-toan-goc-lai-trai-phieu-doanh-nghiep-phat-hanh-ra-cong-chung-nam-2024.chn?utm_source=du-lieu
93,(24/01/2025 00:00),CTG: Báo cáo tình hình quản trị công ty năm 2024,https://cafef.vn/du-lieu/CTG-2134253/ctg-bao-cao-tinh-hinh-quan-tri-cong-ty-nam-2024.chn?utm_source=du-lieu
94,(20/01/2025 00:03),"Bản đồ tỷ đô tại Hà Nội: Hoàn Kiếm là địa bàn của nhóm Ngân hàng, 1 công ty họ Vingroup chuyển nhà phút chót, lý do FPT 'ôm' Cầu Giấy",https://cafef.vn/ban-do-ty-do-tai-ha-noi-hoan-kiem-la-dia-ban-cua-nhom-ngan-hang-1-cong-ty-ho-vingroup-chuyen-nha-phut-chot-ly-do-fpt-om-cau-giay-188250119215141865.chn?utm_source=du-lieu
95,(20/01/2025 00:00),"CTG: HĐQT thông qua Hợp đồng hợp tác ba bên giữa VietinBank với VBI và đối tác, Phụ lục Hợp đồng đại lý bảo hiểm với VBI",https://cafef.vn/du-lieu/CTG-2118392/ctg-hdqt-thong-qua-hop-dong-hop-tac-ba-ben-giua-vietinbank-voi-vbi-va-doi-tac-phu-luc-hop-dong-dai-ly-bao-hiem-voi-vbi.chn?utm_source=du-lieu
96,(17/01/2025 00:00),CTG: CBTT cử người đại điện phần vốn Nhà nước tại Vietinbank,https://cafef.vn/du-lieu/CTG-2117115/ctg-cbtt-cu-nguoi-dai-dien-phan-von-nha-nuoc-tai-vietinbank.chn?utm_source=du-lieu
97,(17/01/2025 00:00),CTG: Báo cáo kết quả chào bán trái phiếu ra công chúng đợt 1,https://cafef.vn/du-lieu/CTG-2117673/ctg-bao-cao-ket-qua-chao-ban-trai-phieu-ra-cong-chung-dot-1.chn?utm_source=du-lieu
98,(10/01/2025 00:00),CTG: HĐQT thông qua Văn bản ủy quyền và Hợp đồng đại diện nhận TSBĐ với VietinBank Lào,https://cafef.vn/du-lieu/CTG-2114232/ctg-hdqt-thong-qua-van-ban-uy-quyen-va-hop-dong-dai-dien-nhan-tsbd-voi-vietinbank-lao.chn?utm_source=du-lieu
99,(02/01/2025 00:00),CTG: HĐQT thông qua Văn bản sửa đổi Phụ lục Hợp đồng ủy quyền bán vàng miếng với VGJ,https://cafef.vn/du-lieu/CTG-2108748/ctg-hdqt-thong-qua-van-ban-sua-doi-phu-luc-hop-dong-uy-quyen-ban-vang-mieng-voi-vgj.chn?utm_source=du-lieu
100,(27/12/2024 00:00),CTG: Nghị quyết HĐQT về việc công tác mạng lưới,https://cafef.vn/du-lieu/CTG-2106318/ctg-nghi-quyet-hdqt-ve-viec-cong-tac-mang-luoi.chn?utm_source=du-lieu
101,(27/12/2024 00:00),CTG: Quyết định của TGĐ về việc thay đổi tên Chi nhánh Thừa Thiên Huế và Chi nhánh Nam Thừa Thiên Huế,https://cafef.vn/du-lieu/CTG-2106325/ctg-quyet-dinh-cua-tgd-ve-viec-thay-doi-ten-chi-nhanh-thua-thien-hue-va-chi-nhanh-nam-thua-thien-hue.chn?utm_source=du-lieu
102,(26/12/2024 00:00),CTG: HĐQT thông qua hợp đồng khung mua bán hàng hóa với VietinBank Gold & Jewellery,https://cafef.vn/du-lieu/CTG-2105731/ctg-hdqt-thong-qua-hop-dong-khung-mua-ban-hang-hoa-voi-vietinbank-gold--jewellery.chn?utm_source=du-lieu
103,(26/12/2024 00:00),CTG: HĐQT thông qua hợp đồng bảo hiểm Cyber Risk với VBI,https://cafef.vn/du-lieu/CTG-2105732/ctg-hdqt-thong-qua-hop-dong-bao-hiem-cyber-risk-voi-vbi.chn?utm_source=du-lieu
104,(25/12/2024 16:47),"Cổ phiếu Vietinbank (CTG), Sacombank (STB) được “gom” mạnh trong ngày thị trường “thăng hoa”, VN-Index đạt 1.274,04 điểm",https://cafef.vn/co-phieu-vietinbank-ctg-sacombank-stb-duoc-gom-manh-trong-ngay-thi-truong-thang-hoa-vnindex-dat-127404-diem-188241225164807437.chn?utm_source=du-lieu
105,(25/12/2024 15:35),Cổ phiếu VietinBank lên cao nhất lịch sử,https://cafef.vn/co-phieu-vietinbank-len-cao-nhat-lich-su-188241225153633639.chn?utm_source=du-lieu
106,(19/12/2024 00:00),CTG: CBTT chào bán Trái phiếu ra công chúng đợt 1,https://cafef.vn/du-lieu/CTG-2101887/ctg-cbtt-chao-ban-trai-phieu-ra-cong-chung-dot-1.chn?utm_source=du-lieu
107,(18/12/2024 00:00),CTG: Giấy chứng nhận đăng ký chào bán trái phiếu ra công chúng,https://cafef.vn/du-lieu/CTG-2101356/ctg-giay-chung-nhan-dang-ky-chao-ban-trai-phieu-ra-cong-chung.chn?utm_source=du-lieu
108,(18/12/2024 00:00),CTG: Miễn nhiệm ông Nguyễn Đình Vinh - Phó Tổng giám đốc từ 18.12.2024,https://cafef.vn/du-lieu/CTG-2101378/ctg-mien-nhiem-ong-nguyen-dinh-vinh-pho-tong-giam-doc-tu-18122024.chn?utm_source=du-lieu
109,(17/12/2024 00:00),"CTG: HĐQT thông qua văn bản sửa đổi, bổ sung hợp đồng đại lý bảo hiểm giữa Vietinbank với VBI",https://cafef.vn/du-lieu/CTG-2100751/ctg-hdqt-thong-qua-van-ban-sua-doi-bo-sung-hop-dong-dai-ly-bao-hiem-giua-vietinbank-voi-vbi.chn?utm_source=du-lieu
110,(04/12/2024 00:00),CTG: Nghị quyết HĐQT phê duyệt chủ trương thay đổi địa điểm đặt trụ sở Chi nhánh Bắc Đà Nẵng,https://cafef.vn/du-lieu/CTG-2094338/ctg-nghi-quyet-hdqt-phe-duyet-chu-truong-thay-doi-dia-diem-dat-tru-so-chi-nhanh-bac-da-nang.chn?utm_source=du-lieu
111,(03/12/2024 00:00),CTG: HĐQT thông qua hợp đồng hạn mức giao dịch cho vay/gửi tiền trên thị trường liên Ngân hàng với IVB,https://cafef.vn/du-lieu/CTG-2093737/ctg-hdqt-thong-qua-hop-dong-han-muc-giao-dich-cho-vaygui-tien-tren-thi-truong-lien-ngan-hang-voi-ivb.chn?utm_source=du-lieu
112,(29/11/2024 00:00),CTG: HĐQT thông qua Hợp đồng mua bảo hiểm xe cơ giới với VBI Thăng Long,https://cafef.vn/du-lieu/CTG-2091831/ctg-hdqt-thong-qua-hop-dong-mua-bao-hiem-xe-co-gioi-voi-vbi-thang-long.chn?utm_source=du-lieu
113,(29/11/2024 00:00),CTG: HĐQT thông qua Hợp đồng bảo hiểm sức khỏe VBI Care với VBI,https://cafef.vn/du-lieu/CTG-2091832/ctg-hdqt-thong-qua-hop-dong-bao-hiem-suc-khoe-vbi-care-voi-vbi.chn?utm_source=du-lieu
114,(20/11/2024 00:00),"CTG: Quyết định điều chỉnh, bổ sung chi tiết Phương án phát hành, phương án trả nợ vốn thu được từ các đợt phát hành trái phiếu ra công chúng năm 2024",https://cafef.vn/du-lieu/CTG-2087356/ctg-quyet-dinh-dieu-chinh-bo-sung-chi-tiet-phuong-an-phat-hanh-phuong-an-tra-no-von-thu-duoc-tu-cac-dot-phat-hanh-trai-phieu-ra-cong-chung-nam-2024.chn?utm_source=du-lieu
115,(01/11/2024 07:37),"Những cái tên lãi lớn nhất sàn chứng khoán quý 3/2024: Vinhomes 'đòi' lại ngôi vương, một cái tên gây bất ngờ",https://cafef.vn/nhung-cai-ten-lai-lon-nhat-san-chung-khoan-quy-32024-vinhomes-doi-lai-ngoi-vuong-mot-cai-ten-gay-bat-ngo-188241101073751618.chn?utm_source=du-lieu
116,(31/10/2024 00:00),CTG: Quyết định về việc thay đổi địa điểm đặt trụ sở Chi nhánh Tây Thăng Long,https://cafef.vn/du-lieu/CTG-2077803/ctg-quyet-dinh-ve-viec-thay-doi-dia-diem-dat-tru-so-chi-nhanh-tay-thang-long.chn?utm_source=du-lieu
117,(31/10/2024 00:00),CTG: Thông báo của HNX về việc hủy niêm yết Trái phiếu CTG121030,https://cafef.vn/du-lieu/CTG-2077809/ctg-thong-bao-cua-hnx-ve-viec-huy-niem-yet-trai-phieu-ctg121030.chn?utm_source=du-lieu
118,(18/10/2024 17:11),Chân dung Tân Tổng giám đốc 8x của VietinBank: Từ nhân viên quan hệ khách hàng sau 20 năm trở thành CEO 'Big 4',https://cafef.vn/chan-dung-tan-tong-giam-doc-8x-cua-vietinbank-tu-nhan-vien-quan-he-khach-hang-sau-20-nam-tro-thanh-ceo-big-4-188241018151131535.chn?utm_source=du-lieu
119,(18/10/2024 00:00),CTG: Nghị quyết và Biên bản họp ĐHĐCĐ bất thường năm 2024,https://cafef.vn/du-lieu/CTG-2071377/ctg-nghi-quyet-va-bien-ban-hop-dhdcd-bat-thuong-nam-2024.chn?utm_source=du-lieu
120,(18/10/2024 00:00),"CTG: Bổ nhiệm ông Nguyễn Trần Mạnh Trung giữ chức Tổng giám đốc kiêm thành viên HĐQT, ông Nguyễn Việt Dũng làm thành viên HĐQT từ 17.10.2024",https://cafef.vn/du-lieu/CTG-2071378/ctg-bo-nhiem-ong-nguyen-tran-manh-trung-giu-chuc-tong-giam-doc-kiem-thanh-vien-hdqt-ong-nguyen-viet-dung-lam-thanh-vien-hdqt-tu-17102024.chn?utm_source=du-lieu
121,(16/10/2024 00:00),"CTG: Cập nhật, bổ sung tài liệu họp ĐHĐCĐ bất thường năm 2024",https://cafef.vn/du-lieu/CTG-2070132/ctg-cap-nhat-bo-sung-tai-lieu-hop-dhdcd-bat-thuong-nam-2024.chn?utm_source=du-lieu
122,(15/10/2024 00:00),CTG: HĐQT thông qua hợp đồng bảo hiểm D&O với VBI,https://cafef.vn/du-lieu/CTG-2069476/ctg-hdqt-thong-qua-hop-dong-bao-hiem-do-voi-vbi.chn?utm_source=du-lieu
123,(09/10/2024 00:00),"CTG: Nghị quyết HĐQT phê duyệt, công bố chính thức các chỉ tiêu kế hoạch kinh doanh năm 2024",https://cafef.vn/du-lieu/CTG-2066737/ctg-nghi-quyet-hdqt-phe-duyet-cong-bo-chinh-thuc-cac-chi-tieu-ke-hoach-kinh-doanh-nam-2024.chn?utm_source=du-lieu
124,(01/10/2024 00:00),CTG: HĐQT thông qua Hợp đồng Bảo hiểm mọi rủi ro tài sản bao gồm cháy nổ bắt buộc giữa VietinBank với VBI,https://cafef.vn/du-lieu/CTG-2061990/ctg-hdqt-thong-qua-hop-dong-bao-hiem-moi-rui-ro-tai-san-bao-gom-chay-no-bat-buoc-giua-vietinbank-voi-vbi.chn?utm_source=du-lieu
125,(26/09/2024 00:00),CTG: Thông báo tài liệu họp ĐHĐCĐ bất thường năm 2024,https://cafef.vn/du-lieu/CTG-2059715/ctg-thong-bao-tai-lieu-hop-dhdcd-bat-thuong-nam-2024.chn?utm_source=du-lieu
126,(17/09/2024 00:00),CTG: Quyết định về việc thay đổi địa điểm trụ sở Chi nhánh Cần Thơ,https://cafef.vn/du-lieu/CTG-2055616/ctg-quyet-dinh-ve-viec-thay-doi-dia-diem-tru-so-chi-nhanh-can-tho.chn?utm_source=du-lieu
127,(12/09/2024 00:00),"CTG: HĐQT thông qua văn bản sửa đổi, bổ sung hợp đồng đại lý bảo hiểm giữa Vietinbank với VBI",https://cafef.vn/du-lieu/CTG-2053207/ctg-hdqt-thong-qua-van-ban-sua-doi-bo-sung-hop-dong-dai-ly-bao-hiem-giua-vietinbank-voi-vbi.chn?utm_source=du-lieu
128,(10/09/2024 00:00),CTG: HĐQT thông qua hợp đồng bảo hiểm hàng hóa vận chuyển với VBI,https://cafef.vn/du-lieu/CTG-2051682/ctg-hdqt-thong-qua-hop-dong-bao-hiem-hang-hoa-van-chuyen-voi-vbi.chn?utm_source=du-lieu
129,(10/09/2024 00:00),"CTG: HĐQT thông qua văn bản sửa đổi, bổ sung hợp đồng ủy quyền bán vàng miếng với VGJ",https://cafef.vn/du-lieu/CTG-2051721/ctg-hdqt-thong-qua-van-ban-sua-doi-bo-sung-hop-dong-uy-quyen-ban-vang-mieng-voi-vgj.chn?utm_source=du-lieu
130,(10/09/2024 00:00),CTG: HĐQT thông qua các hợp đồng với VGJ,https://cafef.vn/du-lieu/CTG-2051723/ctg-hdqt-thong-qua-cac-hop-dong-voi-vgj.chn?utm_source=du-lieu
131,(30/08/2024 10:28),"Công bố Top 20 ngân hàng nộp ngân sách lớn nhất thuộc danh sách VNTAX 200: Gồm cả khối nhà nước, tư nhân, nước ngoài",https://cafef.vn/cong-bo-top-20-ngan-hang-nop-ngan-sach-lon-nhat-thuoc-danh-sach-vntax-200-gom-ca-khoi-nha-nuoc-tu-nhan-nuoc-ngoai-188240830102146924.chn?utm_source=du-lieu
132,(30/08/2024 00:00),CTG: HĐQT thông qua hợp đồng khung tiền gửi bằng VND với MUFG - CN. TPHCM,https://cafef.vn/du-lieu/CTG-2048171/ctg-hdqt-thong-qua-hop-dong-khung-tien-gui-bang-vnd-voi-mufg-cn-tphcm.chn?utm_source=du-lieu
133,(30/08/2024 00:00),CTG: HĐQT thông qua các hợp đồng hạn mức GD trên thị trường liên ngân hàng với MUFG - CN. TPHCM,https://cafef.vn/du-lieu/CTG-2048172/ctg-hdqt-thong-qua-cac-hop-dong-han-muc-gd-tren-thi-truong-lien-ngan-hang-voi-mufg-cn-tphcm.chn?utm_source=du-lieu
134,(30/08/2024 00:00),CTG: HĐQT thông qua hợp đồng cung cấp dịch vụ Ngân hàng quyết toán quốc tế cho các GD thanh toán song phương Việt Nam-Lào bằng mã QRPAY,https://cafef.vn/du-lieu/CTG-2048314/ctg-hdqt-thong-qua-hop-dong-cung-cap-dich-vu-ngan-hang-quyet-toan-quoc-te-cho-cac-gd-thanh-toan-song-phuong-viet-namlao-bang-ma-qrpay.chn?utm_source=du-lieu
135,(30/08/2024 00:00),"CTG: 13.9.2024, ngày GDKHQ tổ chức ĐHĐCĐ bất thường năm 2024",https://cafef.vn/du-lieu/CTG-2048801/ctg-1392024-ngay-gdkhq-to-chuc-dhdcd-bat-thuong-nam-2024.chn?utm_source=du-lieu
136,(29/08/2024 00:00),CTG: Nghị quyết HĐQT phê duyệt điều chỉnh phương án phát hành trái phiếu tăng vốn cấp 2 theo hình thức riêng lẻ,https://cafef.vn/du-lieu/CTG-2048847/ctg-nghi-quyet-hdqt-phe-duyet-dieu-chinh-phuong-an-phat-hanh-trai-phieu-tang-von-cap-2-theo-hinh-thuc-rieng-le.chn?utm_source=du-lieu
137,(26/08/2024 00:00),CTG: Nghị quyết HĐQT về việc phê duyệt tổ chức ĐHĐCĐ bất thường 2024,https://cafef.vn/du-lieu/CTG-2044752/ctg-nghi-quyet-hdqt-ve-viec-phe-duyet-to-chuc-dhdcd-bat-thuong-2024.chn?utm_source=du-lieu
138,(23/08/2024 00:00),CTG: HĐQT thông qua hợp đồng bảo hiểm tiền với VBI,https://cafef.vn/du-lieu/CTG-2044090/ctg-hdqt-thong-qua-hop-dong-bao-hiem-tien-voi-vbi.chn?utm_source=du-lieu
139,(21/08/2024 00:00),CTG: HĐQT thông qua các Phụ lục hợp đồng ủy quyền bán vàng miếng,https://cafef.vn/du-lieu/CTG-2042571/ctg-hdqt-thong-qua-cac-phu-luc-hop-dong-uy-quyen-ban-vang-mieng.chn?utm_source=du-lieu
140,(15/08/2024 07:00),"Vắng 2 công ty họ ""V"", lần đầu tiên trong lịch sử top 5 doanh nghiệp lớn nhất TTCK đều là các đơn vị do nhà nước nắm chi phối",https://cafef.vn/vang-2-cong-ty-ho-v-lan-dau-tien-trong-lich-su-top-5-doanh-nghiep-lon-nhat-ttck-deu-la-cac-don-vi-do-nha-nuoc-nam-chi-phoi-18824081501484503.chn?utm_source=du-lieu
141,(13/08/2024 00:00),CTG: HĐQT thông qua các hợp đồng hạn mức GD trên thị trường liên ngân hàng với Indovina Bank,https://cafef.vn/du-lieu/CTG-2038482/ctg-hdqt-thong-qua-cac-hop-dong-han-muc-gd-tren-thi-truong-lien-ngan-hang-voi-indovina-bank.chn?utm_source=du-lieu
142,(09/08/2024 00:00),CTG: HĐQT thông qua hợp đồng bảo hiểm sức khỏe Premier VBI Care với VBI,https://cafef.vn/du-lieu/CTG-2037436/ctg-hdqt-thong-qua-hop-dong-bao-hiem-suc-khoe-premier-vbi-care-voi-vbi.chn?utm_source=du-lieu
143,(02/08/2024 00:00),CTG: HĐQT thông qua phụ lục hợp đồng hợp tác giữa Vietinbank với CTS,https://cafef.vn/du-lieu/CTG-2033849/ctg-hdqt-thong-qua-phu-luc-hop-dong-hop-tac-giua-vietinbank-voi-cts.chn?utm_source=du-lieu
144,(30/07/2024 00:00),CTG: Báo cáo tình hình quản trị công ty 6 tháng đầu năm 2024,https://cafef.vn/du-lieu/CTG-2032056/ctg-bao-cao-tinh-hinh-quan-tri-cong-ty-6-thang-dau-nam-2024.chn?utm_source=du-lieu
145,(25/07/2024 00:00),CTG: HĐQT thông qua hợp đồng tư vấn và đại lý về phát hành trái phiếu ra công chúng năm 2024 với CTS,https://cafef.vn/du-lieu/CTG-2028948/ctg-hdqt-thong-qua-hop-dong-tu-van-va-dai-ly-ve-phat-hanh-trai-phieu-ra-cong-chung-nam-2024-voi-cts.chn?utm_source=du-lieu
146,(23/07/2024 00:00),"CTG: Báo cáo định kỳ tình hình thanh toán gốc, lãi trái phiếu doanh nghiệp 6 tháng đầu năm 2024",https://cafef.vn/du-lieu/CTG-2027481/ctg-bao-cao-dinh-ky-tinh-hinh-thanh-toan-goc-lai-trai-phieu-doanh-nghiep-6-thang-dau-nam-2024.chn?utm_source=du-lieu
147,(04/07/2024 00:00),"CTG: Nghị quyết HĐQT thông qua phương án phát hành, sử dụng và trả nợ thu được từ các đợt phát hành TP năm 2024",https://cafef.vn/du-lieu/CTG-2019094/ctg-nghi-quyet-hdqt-thong-qua-phuong-an-phat-hanh-su-dung-va-tra-no-thu-duoc-tu-cac-dot-phat-hanh-tp-nam-2024.chn?utm_source=du-lieu
148,(02/07/2024 00:00),CTG: Nghị quyết HĐQT phê duyệt chủ trương thay đổi địa điểm đặt trụ sở Chi nhánh Ngô Quyền,https://cafef.vn/du-lieu/CTG-2017204/ctg-nghi-quyet-hdqt-phe-duyet-chu-truong-thay-doi-dia-diem-dat-tru-so-chi-nhanh-ngo-quyen.chn?utm_source=du-lieu
149,(02/07/2024 00:00),CTG: Nghị quyết HĐQT phê duyệt chủ trương thay đổi địa điểm đặt trụ sở Chi nhánh Cần Thơ,https://cafef.vn/du-lieu/CTG-2017206/ctg-nghi-quyet-hdqt-phe-duyet-chu-truong-thay-doi-dia-diem-dat-tru-so-chi-nhanh-can-tho.chn?utm_source=du-lieu
150,(28/06/2024 00:00),CTG: Nghị quyết HĐQT thông qua hợp đồng giao dịch với Công ty con,https://cafef.vn/du-lieu/CTG-2015196/ctg-nghi-quyet-hdqt-thong-qua-hop-dong-giao-dich-voi-cong-ty-con.chn?utm_source=du-lieu
151,(26/06/2024 00:00),CTG: Quyết định về việc thay đổi địa điểm Chi nhánh 11 Tp. Hồ Chí Minh,https://cafef.vn/du-lieu/CTG-2014259/ctg-quyet-dinh-ve-viec-thay-doi-dia-diem-chi-nhanh-11-tp-ho-chi-minh.chn?utm_source=du-lieu
152,(25/06/2024 00:00),CTG: Quy chế tổ chức và hoạt động của HĐQT,https://cafef.vn/du-lieu/CTG-2013645/ctg-quy-che-to-chuc-va-hoat-dong-cua-hdqt.chn?utm_source=du-lieu
153,(25/06/2024 00:00),CTG: Quy chế tổ chức và hoạt động của BKS,https://cafef.vn/du-lieu/CTG-2013646/ctg-quy-che-to-chuc-va-hoat-dong-cua-bks.chn?utm_source=du-lieu
154,(25/06/2024 00:00),CTG: Điều lệ công ty sửa đổi 2024,https://cafef.vn/du-lieu/CTG-2013649/ctg-dieu-le-cong-ty-sua-doi-2024.chn?utm_source=du-lieu
155,(18/06/2024 00:00),CTG: Nghị quyết HĐQT thông qua hợp đồng hạn mức giao dịch với VietinBank Leasing,https://cafef.vn/du-lieu/CTG-2009906/ctg-nghi-quyet-hdqt-thong-qua-hop-dong-han-muc-giao-dich-voi-vietinbank-leasing.chn?utm_source=du-lieu
156,(06/06/2024 00:00),CTG: Nghị quyết HĐQT phê duyệt phương án phát hành trái phiếu tăng vốn cấp 2 theo hình thức riêng lẻ năm 2024,https://cafef.vn/du-lieu/CTG-2003944/ctg-nghi-quyet-hdqt-phe-duyet-phuong-an-phat-hanh-trai-phieu-tang-von-cap-2-theo-hinh-thuc-rieng-le-nam-2024.chn?utm_source=du-lieu
157,(31/05/2024 00:00),CTG: HĐQT thông qua hợp đồng ủy quyền bán vàng miếng với VietinBank Gold,https://cafef.vn/du-lieu/CTG-2001386/ctg-hdqt-thong-qua-hop-dong-uy-quyen-ban-vang-mieng-voi-vietinbank-gold.chn?utm_source=du-lieu
158,(31/05/2024 00:00),CTG: HĐQT thông qua hợp đồng triển khai dịch vụ thu hộ qua tài khoản định danh với CTS,https://cafef.vn/du-lieu/CTG-2001388/ctg-hdqt-thong-qua-hop-dong-trien-khai-dich-vu-thu-ho-qua-tai-khoan-dinh-danh-voi-cts.chn?utm_source=du-lieu
159,(29/05/2024 00:00),CTG: Nghị quyết HĐQT về việc thay đổi địa điểm CN 11 TP. Hồ Chí Minh,https://cafef.vn/du-lieu/CTG-1999444/ctg-nghi-quyet-hdqt-ve-viec-thay-doi-dia-diem-cn-11-tp-ho-chi-minh.chn?utm_source=du-lieu
160,(08/05/2024 00:00),"CTG: Nghị quyết HĐQT thông qua Văn bản sửa đổi, bổ sung Hợp đồng đại lý bảo hiểm với VBI",https://cafef.vn/du-lieu/CTG-1989151/ctg-nghi-quyet-hdqt-thong-qua-van-ban-sua-doi-bo-sung-hop-dong-dai-ly-bao-hiem-voi-vbi.chn?utm_source=du-lieu
161,(03/05/2024 00:00),CTG: Em rể ông Đỗ Thanh Sơn - Phó Tổng giám đốc đã mua 5.000 cp,https://cafef.vn/du-lieu/CTG-1988031/ctg-em-re-ong-do-thanh-son-pho-tong-giam-doc-da-mua-5000-cp.chn?utm_source=du-lieu
162,(02/05/2024 00:00),CTG: Biên bản họp và Nghị quyết ĐHĐCĐ thường niên năm 2024,https://cafef.vn/du-lieu/CTG-1986513/ctg-bien-ban-hop-va-nghi-quyet-dhdcd-thuong-nien-nam-2024.chn?utm_source=du-lieu
163,(02/05/2024 00:00),"CTG: Thông báo cập nhật, bổ sung Tài liệu ĐHĐCĐ thường niên năm 2024",https://cafef.vn/du-lieu/CTG-1986551/ctg-thong-bao-cap-nhat-bo-sung-tai-lieu-dhdcd-thuong-nien-nam-2024.chn?utm_source=du-lieu
164,(02/05/2024 00:00),CTG: Thông báo thay đổi nhân sự nhiệm kỳ 2024-2029,https://cafef.vn/du-lieu/CTG-2010322/ctg-thong-bao-thay-doi-nhan-su-nhiem-ky-20242029.chn?utm_source=du-lieu
165,(27/04/2024 10:07),"ĐHĐCĐ VietinBank: Bầu HĐQT, BKS nhiệm kỳ mới 2024-2029",https://cafef.vn/dhdcd-vietinbank-bau-hdqt-bks-nhiem-ky-moi-20242029-188240427100752836.chn?utm_source=du-lieu
166,(24/04/2024 00:00),CTG: Miễn nhiệm bà Trần Thu Huyền - thành viên HĐQT từ 23.4.2024,https://cafef.vn/du-lieu/CTG-1982689/ctg-mien-nhiem-ba-tran-thu-huyen-thanh-vien-hdqt-tu-2342024.chn?utm_source=du-lieu
167,(23/04/2024 00:00),CTG: Thông báo ký hợp đồng kiểm toán BCTC 2024,https://cafef.vn/du-lieu/CTG-1982019/ctg-thong-bao-ky-hop-dong-kiem-toan-bctc-2024.chn?utm_source=du-lieu
168,(17/04/2024 00:00),CTG: Quyết định thay đổi địa điểm trụ sở chi nhánh KCN Trảng Bàng,https://cafef.vn/du-lieu/CTG-1979021/ctg-quyet-dinh-thay-doi-dia-diem-tru-so-chi-nhanh-kcn-trang-bang.chn?utm_source=du-lieu
169,(08/04/2024 16:34),VietinBank hé lộ kế hoạch chia cổ tức trong năm 2024,https://cafef.vn/vietinbank-he-lo-ke-hoach-chia-co-tuc-trong-nam-2024-188240408163452302.chn?utm_source=du-lieu
170,(05/04/2024 00:00),CTG: Tài liệu họp ĐHĐCĐ thường niên năm 2024 và nhiệm kỳ 2024-2029,https://cafef.vn/du-lieu/CTG-1972074/ctg-tai-lieu-hop-dhdcd-thuong-nien-nam-2024-va-nhiem-ky-20242029.chn?utm_source=du-lieu
171,(28/03/2024 15:15),"VietinBank chuẩn bị bầu HĐQT, BKS nhiệm kỳ mới 2024-2029",https://cafef.vn/vietinbank-chuan-bi-bau-hdqt-bks-nhiem-ky-moi-20242029-188240328151531754.chn?utm_source=du-lieu
172,(28/03/2024 00:00),CTG: Miễn nhiệm ông Hoàng Ngọc Phương - Phó Tổng giám đốc từ 28.3.2024,https://cafef.vn/du-lieu/CTG-1968944/ctg-mien-nhiem-ong-hoang-ngoc-phuong-pho-tong-giam-doc-tu-2832024.chn?utm_source=du-lieu
173,(25/03/2024 00:00),CTG: Bổ nhiệm ông Trần Minh Đức phụ trách quản trị kiêm Thư ký công ty từ 22.3.2024,https://cafef.vn/du-lieu/CTG-1965496/ctg-bo-nhiem-ong-tran-minh-duc-phu-trach-quan-tri-kiem-thu-ky-cong-ty-tu-2232024.chn?utm_source=du-lieu
174,(22/03/2024 00:00),"CTG: HĐQT thông qua hợp đồng cấp bảo lãnh, hợp đồng thế chấp tài sản và hợp đồng cầm cố giấy tờ có giá với VBI",https://cafef.vn/du-lieu/CTG-1964615/ctg-hdqt-thong-qua-hop-dong-cap-bao-lanh-hop-dong-the-chap-tai-san-va-hop-dong-cam-co-giay-to-co-gia-voi-vbi.chn?utm_source=du-lieu
