,Thời gian,Tiêu đề,URL
89,(20/01/2025 00:00),BID: Thông báo Quyết định của NHNNVN về việc cử người đại diện phần vốn nhà nước tại BID,https://cafef.vn/du-lieu/BID-2117970/bid-thong-bao-quyet-dinh-cua-nhnnvn-ve-viec-cu-nguoi-dai-dien-phan-von-nha-nuoc-tai-bid.chn?utm_source=du-lieu
90,(20/01/2025 00:00),BID: CBTT ký hợp đồng cung cấp dịch vụ ngân quỹ với NH KEB Hana - CN Hà Nội,https://cafef.vn/du-lieu/BID-2117971/bid-cbtt-ky-hop-dong-cung-cap-dich-vu-ngan-quy-voi-nh-keb-hana-cn-ha-noi.chn?utm_source=du-lieu
91,(17/01/2025 00:00),"BID: 20.1.2025, niêm yết bổ sung 1.197.079.368 cp",https://cafef.vn/du-lieu/BID-2116617/bid-2012025-niem-yet-bo-sung-1197079368-cp.chn?utm_source=du-lieu
92,(17/01/2025 00:00),BID: Thông báo ký hợp đồng bảo hiểm trọn gói kết hợp tai nạn con người và sức khỏe và hợp đồng bảo hiểm bệnh ung thư với BIC,https://cafef.vn/du-lieu/BID-2116622/bid-thong-bao-ky-hop-dong-bao-hiem-tron-goi-ket-hop-tai-nan-con-nguoi-va-suc-khoe-va-hop-dong-bao-hiem-benh-ung-thu-voi-bic.chn?utm_source=du-lieu
93,(17/01/2025 00:00),BID: Giấy chứng nhận điều chỉnh thông tin số lượng cổ phiếu đăng ký,https://cafef.vn/du-lieu/BID-2117090/bid-giay-chung-nhan-dieu-chinh-thong-tin-so-luong-co-phieu-dang-ky.chn?utm_source=du-lieu
94,(17/01/2025 00:00),"BID: 24.1.2025, giao dịch 1.197.079.368 cp niêm yết bổ sung",https://cafef.vn/du-lieu/BID-2117155/bid-2412025-giao-dich-1197079368-cp-niem-yet-bo-sung.chn?utm_source=du-lieu
95,(15/01/2025 00:00),BID: CBTT ký hợp đồng cung cấp dịch vụ ngân quỹ với NH KEB Hana - CN Hồ Chí Minh,https://cafef.vn/du-lieu/BID-2115548/bid-cbtt-ky-hop-dong-cung-cap-dich-vu-ngan-quy-voi-nh-keb-hana-cn-ho-chi-minh.chn?utm_source=du-lieu
96,(10/01/2025 00:00),BID: Quyết định thay đổi địa chỉ trụ sở chi nhánh Bình Định,https://cafef.vn/du-lieu/BID-2114271/bid-quyet-dinh-thay-doi-dia-chi-tru-so-chi-nhanh-binh-dinh.chn?utm_source=du-lieu
97,(09/01/2025 00:00),BID: Quyết định về việc thay đổi địa điểm đặt trụ sở Chi nhánh Biên Hòa và Phòng GD Quyết Thắng,https://cafef.vn/du-lieu/BID-2112553/bid-quyet-dinh-ve-viec-thay-doi-dia-diem-dat-tru-so-chi-nhanh-bien-hoa-va-phong-gd-quyet-thang.chn?utm_source=du-lieu
98,(08/01/2025 14:15),BIDV chuẩn bị chào bán riêng lẻ gần 124 triệu cổ phiếu giá 38.800 đồng/cp,https://cafef.vn/bidv-chuan-bi-chao-ban-rieng-le-gan-124-trieu-co-phieu-gia-38800-dongcp-188250108141511895.chn?utm_source=du-lieu
99,(08/01/2025 00:00),BID: Các Nghị quyết liên quan đến việc chào bán cổ phiếu riêng lẻ,https://cafef.vn/du-lieu/BID-2112431/bid-cac-nghi-quyet-lien-quan-den-viec-chao-ban-co-phieu-rieng-le.chn?utm_source=du-lieu
100,(07/01/2025 00:00),BID: Quyết định về việc chuyển đổi Chi nhánh Đất Mũi thành PGD trực thuộc Chi nhánh Cà Mau,https://cafef.vn/du-lieu/BID-2111773/bid-quyet-dinh-ve-viec-chuyen-doi-chi-nhanh-dat-mui-thanh-pgd-truc-thuoc-chi-nhanh-ca-mau.chn?utm_source=du-lieu
101,(02/01/2025 00:00),BID: CBTT thay đổi địa chỉ trụ sở các chi nhánh (kèm QĐ),https://cafef.vn/du-lieu/BID-2108699/bid-cbtt-thay-doi-dia-chi-tru-so-cac-chi-nhanh-kem-qd.chn?utm_source=du-lieu
102,(02/01/2025 00:00),"BID: HĐQT thông qua hợp đồng bảo hiểm tiền, vàng tại cơ sở KD và hợp đồng bảo hiểm tiền, vàng vận chuyển của CN với BIC",https://cafef.vn/du-lieu/BID-2108732/bid-hdqt-thong-qua-hop-dong-bao-hiem-tien-vang-tai-co-so-kd-va-hop-dong-bao-hiem-tien-vang-van-chuyen-cua-cn-voi-bic.chn?utm_source=du-lieu
103,(02/01/2025 00:00),"BID: HĐQT thông qua hợp đồng bảo hiểm sức khỏe, tai nạn và bảo hiểm bệnh ung thư năm 2025 của các đơn vị BIDV với BIC",https://cafef.vn/du-lieu/BID-2109118/bid-hdqt-thong-qua-hop-dong-bao-hiem-suc-khoe-tai-nan-va-bao-hiem-benh-ung-thu-nam-2025-cua-cac-don-vi-bidv-voi-bic.chn?utm_source=du-lieu
104,(02/01/2025 00:00),BID: Quyết định của TGĐ về việc thay đổi địa chỉ trụ sở chi nhánh Phủ Diễn,https://cafef.vn/du-lieu/BID-2109352/bid-quyet-dinh-cua-tgd-ve-viec-thay-doi-dia-chi-tru-so-chi-nhanh-phu-dien.chn?utm_source=du-lieu
105,(31/12/2024 00:00),BID: Quyết định về việc thay đổi địa chỉ trụ sở Chi nhánh Ninh Bình,https://cafef.vn/du-lieu/BID-2108499/bid-quyet-dinh-ve-viec-thay-doi-dia-chi-tru-so-chi-nhanh-ninh-binh.chn?utm_source=du-lieu
106,(31/12/2024 00:00),BID: Thông báo nhận được công văn của UBCKNN về việc báo cáo kết quả đợt phát hành cổ phiếu để trả cổ tức,https://cafef.vn/du-lieu/BID-2108542/bid-thong-bao-nhan-duoc-cong-van-cua-ubcknn-ve-viec-bao-cao-ket-qua-dot-phat-hanh-co-phieu-de-tra-co-tuc.chn?utm_source=du-lieu
107,(30/12/2024 00:00),BID: Quyết định của TGĐ về việc thay đổi địa điểm trụ sở Chi nhánh Sông Hàn,https://cafef.vn/du-lieu/BID-2106927/bid-quyet-dinh-cua-tgd-ve-viec-thay-doi-dia-diem-tru-so-chi-nhanh-song-han.chn?utm_source=du-lieu
108,(30/12/2024 00:00),BID: Số lượng cổ phiếu có quyền biểu quyết đang lưu hành là 6.897.515.268 cp,https://cafef.vn/du-lieu/BID-2107254/bid-so-luong-co-phieu-co-quyen-bieu-quyet-dang-luu-hanh-la-6897515268-cp.chn?utm_source=du-lieu
109,(27/12/2024 00:00),BID: Sửa đổi Điều lệ về tổ chức và hoạt động,https://cafef.vn/du-lieu/BID-2107002/bid-sua-doi-dieu-le-ve-to-chuc-va-hoat-dong.chn?utm_source=du-lieu
110,(25/12/2024 00:00),BID: Nghị quyết và Biên bản kiểm phiếu ĐHĐCĐ lấy ý kiến cổ đông bằng văn bản,https://cafef.vn/du-lieu/BID-2105110/bid-nghi-quyet-va-bien-ban-kiem-phieu-dhdcd-lay-y-kien-co-dong-bang-van-ban.chn?utm_source=du-lieu
111,(19/12/2024 00:00),"BID: HĐQT thông qua hợp đồng, giao dịch thuê thêm diện tích tại tầng 11, tháp BIDV",https://cafef.vn/du-lieu/BID-2101889/bid-hdqt-thong-qua-hop-dong-giao-dich-thue-them-dien-tich-tai-tang-11-thap-bidv.chn?utm_source=du-lieu
112,(17/12/2024 00:00),"BID: 23.12.2024, ngày GDKHQ thưởng cp (tỷ lệ 100:21)",https://cafef.vn/du-lieu/BID-2107255/bid-23122024-ngay-gdkhq-thuong-cp-ty-le-10021.chn?utm_source=du-lieu
113,(16/12/2024 00:00),"BID: Thông báo số 26852, 26850, 26848, 26829, 26851 về ngày đăng ký cuối cùng để thực hiện quyền mua lại toàn bộ gốc và hoặc thanh toán lãi trái phiếu",https://cafef.vn/du-lieu/BID-2099624/bid-thong-bao-so-26852-26850-26848-26829-26851-ve-ngay-dang-ky-cuoi-cung-de-thuc-hien-quyen-mua-lai-toan-bo-goc-va-hoac-thanh-toan-lai-trai-phieu.chn?utm_source=du-lieu
114,(14/12/2024 13:08),Ngân hàng lớn nhất Việt Nam chốt quyền nhận cổ tức vào ngày 24/12,https://cafef.vn/ngan-hang-lon-nhat-viet-nam-chot-quyen-nhan-co-tuc-vao-ngay-2412-188241214101146942.chn?utm_source=du-lieu
115,(13/12/2024 00:00),BID: Thông báo các nội dung liên quan đến phát hành cổ phiếu để trả cổ tức của BIDV,https://cafef.vn/du-lieu/BID-2099457/bid-thong-bao-cac-noi-dung-lien-quan-den-phat-hanh-co-phieu-de-tra-co-tuc-cua-bidv.chn?utm_source=du-lieu
116,(10/12/2024 00:00),BID: Nghị quyết HĐQT về việc triển khai chi trả cổ tức,https://cafef.vn/du-lieu/BID-2097191/bid-nghi-quyet-hdqt-ve-viec-trien-khai-chi-tra-co-tuc.chn?utm_source=du-lieu
117,(09/12/2024 00:00),BID: Quyết định v/v chuyển đổi Chi nhánh Dĩ An - Bình Dương thành PGD trực thuộc Chi nhánh Nam Bình Dương,https://cafef.vn/du-lieu/BID-2096196/bid-quyet-dinh-vv-chuyen-doi-chi-nhanh-di-an-binh-duong-thanh-pgd-truc-thuoc-chi-nhanh-nam-binh-duong.chn?utm_source=du-lieu
118,(09/12/2024 00:00),BID: Thông báo nhận được công văn của NHNN về việc chấp thuận tăng vốn điều lệ của BIDV,https://cafef.vn/du-lieu/BID-2096197/bid-thong-bao-nhan-duoc-cong-van-cua-nhnn-ve-viec-chap-thuan-tang-von-dieu-le-cua-bidv.chn?utm_source=du-lieu
119,(06/12/2024 00:00),BID: Thông báo về việc nghỉ hưu để hưởng chế độ bảo hiểm xã hội của thành viên Ban điều hành,https://cafef.vn/du-lieu/BID-2095426/bid-thong-bao-ve-viec-nghi-huu-de-huong-che-do-bao-hiem-xa-hoi-cua-thanh-vien-ban-dieu-hanh.chn?utm_source=du-lieu
120,(05/12/2024 00:00),BID: Thông báo tài liệu lấy ý kiến cổ đông bằng văn bản năm 2024,https://cafef.vn/du-lieu/BID-2094819/bid-thong-bao-tai-lieu-lay-y-kien-co-dong-bang-van-ban-nam-2024.chn?utm_source=du-lieu
121,(05/12/2024 00:00),BID: Quyết định của TGĐ về việc thay đổi địa điểm trụ sở Chi nhánh Lam Sơn,https://cafef.vn/du-lieu/BID-2094942/bid-quyet-dinh-cua-tgd-ve-viec-thay-doi-dia-diem-tru-so-chi-nhanh-lam-son.chn?utm_source=du-lieu
122,(05/12/2024 00:00),BID: Quyết định của TGĐ về việc thay đổi địa điểm trụ sở Chi nhánh Bắc Hưng Yên,https://cafef.vn/du-lieu/BID-2094950/bid-quyet-dinh-cua-tgd-ve-viec-thay-doi-dia-diem-tru-so-chi-nhanh-bac-hung-yen.chn?utm_source=du-lieu
123,(04/12/2024 00:00),"BID: Quyết định của TGĐ về việc thay đổi tên, địa điểm trụ sở Chi nhánh và chuyển giao quản lý các phòng GD của Chi nhánh Hàm Nghi",https://cafef.vn/du-lieu/BID-2094273/bid-quyet-dinh-cua-tgd-ve-viec-thay-doi-ten-dia-diem-tru-so-chi-nhanh-va-chuyen-giao-quan-ly-cac-phong-gd-cua-chi-nhanh-ham-nghi.chn?utm_source=du-lieu
124,(04/12/2024 00:00),BID: Nghị quyết HĐQT v/v phê duyệt phương án tăng vốn điều lệ 2024 thông qua phát hành cổ phiếu để trả cổ tức,https://cafef.vn/du-lieu/BID-2094334/bid-nghi-quyet-hdqt-vv-phe-duyet-phuong-an-tang-von-dieu-le-2024-thong-qua-phat-hanh-co-phieu-de-tra-co-tuc.chn?utm_source=du-lieu
125,(29/11/2024 00:00),"BID: Quyết định về việc thay đổi địa chỉ đặt trụ sở Chi nhánh Khánh Hòa, Móng Cái và phòng GD Xóm Mới",https://cafef.vn/du-lieu/BID-2091863/bid-quyet-dinh-ve-viec-thay-doi-dia-chi-dat-tru-so-chi-nhanh-khanh-hoa-mong-cai-va-phong-gd-xom-moi.chn?utm_source=du-lieu
126,(29/11/2024 00:00),BID: HĐQT thông qua thỏa thuận hợp tác triển khai hoạt động CD_Flex giữa BIDV và BSC,https://cafef.vn/du-lieu/BID-2091867/bid-hdqt-thong-qua-thoa-thuan-hop-tac-trien-khai-hoat-dong-cdflex-giua-bidv-va-bsc.chn?utm_source=du-lieu
127,(21/11/2024 00:00),"BID: 26.11.2024, ngày GDKHQ lấy ý kiến cổ đông bằng văn bản",https://cafef.vn/du-lieu/BID-2087893/bid-26112024-ngay-gdkhq-lay-y-kien-co-dong-bang-van-ban.chn?utm_source=du-lieu
128,(14/11/2024 00:00),BID: Nghị quyết HĐQT về việc tổ chức lấy ý kiến cổ đông bằng văn bản năm 2024 và Thông báo về ngày đăng ký cuối cùng lấy ý kiến cổ đông bằng văn bản,https://cafef.vn/du-lieu/BID-2084679/bid-nghi-quyet-hdqt-ve-viec-to-chuc-lay-y-kien-co-dong-bang-van-ban-nam-2024-va-thong-bao-ve-ngay-dang-ky-cuoi-cung-lay-y-kien-co-dong-bang-van-ban.chn?utm_source=du-lieu
129,(13/11/2024 00:00),BID: HĐQT thông qua thỏa thuận về bảo vệ dữ liệu cá nhân giữa BIDV và BSC,https://cafef.vn/du-lieu/BID-2084133/bid-hdqt-thong-qua-thoa-thuan-ve-bao-ve-du-lieu-ca-nhan-giua-bidv-va-bsc.chn?utm_source=du-lieu
130,(13/11/2024 00:00),"BID: HĐQT thông qua các hợp đồng, giao dịch trong hoạt động KDV&TT",https://cafef.vn/du-lieu/BID-2084134/bid-hdqt-thong-qua-cac-hop-dong-giao-dich-trong-hoat-dong-kdvtt.chn?utm_source=du-lieu
131,(01/11/2024 07:37),"Những cái tên lãi lớn nhất sàn chứng khoán quý 3/2024: Vinhomes 'đòi' lại ngôi vương, một cái tên gây bất ngờ",https://cafef.vn/nhung-cai-ten-lai-lon-nhat-san-chung-khoan-quy-32024-vinhomes-doi-lai-ngoi-vuong-mot-cai-ten-gay-bat-ngo-188241101073751618.chn?utm_source=du-lieu
132,(01/11/2024 00:00),"BID: Bổ nhiệm bà Phạm Thị Thanh Nga, ông Đặng Xuân Thắng phụ trách Quản trị từ 1.11.2024",https://cafef.vn/du-lieu/BID-2079591/bid-bo-nhiem-ba-pham-thi-thanh-nga-ong-dang-xuan-thang-phu-trach-quan-tri-tu-1112024.chn?utm_source=du-lieu
133,(10/10/2024 00:00),BID: HĐQT phê duyệt mua lại khoản nợ vay tài trợ dự án Bệnh viện Đa khoa tình Bình Định tại BIDC-CN.TPHCM,https://cafef.vn/du-lieu/BID-2066838/bid-hdqt-phe-duyet-mua-lai-khoan-no-vay-tai-tro-du-an-benh-vien-da-khoa-tinh-binh-dinh-tai-bidccntphcm.chn?utm_source=du-lieu
134,(27/09/2024 00:00),"BID: Thông báo về ngày đăng ký cuối cùng để thực hiện quyền mua lại toàn bộ trái phiếu trước hạn mã trái phiếu BID121028, BID121027",https://cafef.vn/du-lieu/BID-2060335/bid-thong-bao-ve-ngay-dang-ky-cuoi-cung-de-thuc-hien-quyen-mua-lai-toan-bo-trai-phieu-truoc-han-ma-trai-phieu-bid121028-bid121027.chn?utm_source=du-lieu
135,(25/09/2024 00:00),BID: Quyết định của HĐQT thông qua Phụ lục Hợp đồng đại lý năm 2024 với Công ty TNHH Bảo hiểm nhân thọ BIDV MetLife,https://cafef.vn/du-lieu/BID-2059444/bid-quyet-dinh-cua-hdqt-thong-qua-phu-luc-hop-dong-dai-ly-nam-2024-voi-cong-ty-tnhh-bao-hiem-nhan-tho-bidv-metlife.chn?utm_source=du-lieu
136,(25/09/2024 00:00),"BID: Quyết định của HĐQT thông qua Hợp đồng bảo hiểm tiền, vàng giữa BIDV với Tổng Công ty Bảo hiểm BIDV (BIC)",https://cafef.vn/du-lieu/BID-2059445/bid-quyet-dinh-cua-hdqt-thong-qua-hop-dong-bao-hiem-tien-vang-giua-bidv-voi-tong-cong-ty-bao-hiem-bidv-bic.chn?utm_source=du-lieu
137,(23/09/2024 00:00),"BID: HĐQT thông qua hợp đồng, giao dịch thuê tại tầng 03, tháp BIDV",https://cafef.vn/du-lieu/BID-2057794/bid-hdqt-thong-qua-hop-dong-giao-dich-thue-tai-tang-03-thap-bidv.chn?utm_source=du-lieu
138,(13/09/2024 00:00),BID: HĐQT thông qua Hợp đồng cho thuê Văn phòng giữa BIDC và Văn phòng đại diện BIDV tại Campuchia,https://cafef.vn/du-lieu/BID-2054293/bid-hdqt-thong-qua-hop-dong-cho-thue-van-phong-giua-bidc-va-van-phong-dai-dien-bidv-tai-campuchia.chn?utm_source=du-lieu
139,(11/09/2024 00:00),BID: HĐQT phê duyệt phương án thông qua hợp đồng cho BIC thuê một phần diện tích chưa sử dụng tại một số chi nhánh BIDV,https://cafef.vn/du-lieu/BID-2052038/bid-hdqt-phe-duyet-phuong-an-thong-qua-hop-dong-cho-bic-thue-mot-phan-dien-tich-chua-su-dung-tai-mot-so-chi-nhanh-bidv.chn?utm_source=du-lieu
140,(11/09/2024 00:00),"BID: HĐQT phê duyệt phương án, thông qua hợp đồng cho MHBS thuê một phần diện tích chưa sử dụng tại BIDV chi nhánh Bà Chiểu",https://cafef.vn/du-lieu/BID-2052039/bid-hdqt-phe-duyet-phuong-an-thong-qua-hop-dong-cho-mhbs-thue-mot-phan-dien-tich-chua-su-dung-tai-bidv-chi-nhanh-ba-chieu.chn?utm_source=du-lieu
141,(30/08/2024 10:28),"Công bố Top 20 ngân hàng nộp ngân sách lớn nhất thuộc danh sách VNTAX 200: Gồm cả khối nhà nước, tư nhân, nước ngoài",https://cafef.vn/cong-bo-top-20-ngan-hang-nop-ngan-sach-lon-nhat-thuoc-danh-sach-vntax-200-gom-ca-khoi-nha-nuoc-tu-nhan-nuoc-ngoai-188240830102146924.chn?utm_source=du-lieu
142,(29/08/2024 00:00),BID: Quyết định về việc thay đổi địa chỉ đặt trụ sở Chi nhánh Phú Nhuận,https://cafef.vn/du-lieu/BID-2046102/bid-quyet-dinh-ve-viec-thay-doi-dia-chi-dat-tru-so-chi-nhanh-phu-nhuan.chn?utm_source=du-lieu
143,(27/08/2024 00:00),BID: Quyết định của TGĐ về việc thay đổi địa điểm đặt trụ sở chi nhánh Hóc Môn,https://cafef.vn/du-lieu/BID-2045164/bid-quyet-dinh-cua-tgd-ve-viec-thay-doi-dia-diem-dat-tru-so-chi-nhanh-hoc-mon.chn?utm_source=du-lieu
144,(27/08/2024 00:00),BID: HĐQT thông qua hợp đồng hỗ trợ kỹ thuật giữa BIDV và KEB Hana Bank,https://cafef.vn/du-lieu/BID-2045170/bid-hdqt-thong-qua-hop-dong-ho-tro-ky-thuat-giua-bidv-va-keb-hana-bank.chn?utm_source=du-lieu
145,(21/08/2024 00:00),BID: Quyết định thay đổi địa điểm trụ sở chi nhánh Bắc Quảng Bình,https://cafef.vn/du-lieu/BID-2042329/bid-quyet-dinh-thay-doi-dia-diem-tru-so-chi-nhanh-bac-quang-binh.chn?utm_source=du-lieu
146,(15/08/2024 07:00),"Vắng 2 công ty họ ""V"", lần đầu tiên trong lịch sử top 5 doanh nghiệp lớn nhất TTCK đều là các đơn vị do nhà nước nắm chi phối",https://cafef.vn/vang-2-cong-ty-ho-v-lan-dau-tien-trong-lich-su-top-5-doanh-nghiep-lon-nhat-ttck-deu-la-cac-don-vi-do-nha-nuoc-nam-chi-phoi-18824081501484503.chn?utm_source=du-lieu
147,(07/08/2024 00:00),BID: Nghị quyết HĐQT phê duyệt phương án phát hành TP để tăng vốn riêng lẻ lần 03 năm 2024,https://cafef.vn/du-lieu/BID-2035638/bid-nghi-quyet-hdqt-phe-duyet-phuong-an-phat-hanh-tp-de-tang-von-rieng-le-lan-03-nam-2024.chn?utm_source=du-lieu
148,(07/08/2024 00:00),"BID: HĐQT phê duyệt phương án, hợp đồng cho BIC thuê một phần diện tích chưa sử dụng tại BIDV Chi nhánh Mỹ Đình",https://cafef.vn/du-lieu/BID-2035715/bid-hdqt-phe-duyet-phuong-an-hop-dong-cho-bic-thue-mot-phan-dien-tich-chua-su-dung-tai-bidv-chi-nhanh-my-dinh.chn?utm_source=du-lieu
149,(31/07/2024 16:53),"Ngân hàng Việt đầu tiên cán mốc 2,5 triệu tỷ đồng tổng tài sản",https://cafef.vn/ngan-hang-viet-dau-tien-can-moc-25-trieu-ty-dong-tong-tai-san-188240731165341154.chn?utm_source=du-lieu
150,(30/07/2024 00:00),BID: Báo cáo tình hình quản trị công ty 6 tháng đầu năm 2024,https://cafef.vn/du-lieu/BID-2063229/bid-bao-cao-tinh-hinh-quan-tri-cong-ty-6-thang-dau-nam-2024.chn?utm_source=du-lieu
151,(22/07/2024 00:00),"BID: Báo cáo định kỳ tình hình thanh toán gốc, lãi trái phiếu doanh nghiệp 6 tháng đầu năm 2024 và riêng lẻ",https://cafef.vn/du-lieu/BID-2027163/bid-bao-cao-dinh-ky-tinh-hinh-thanh-toan-goc-lai-trai-phieu-doanh-nghiep-6-thang-dau-nam-2024-va-rieng-le.chn?utm_source=du-lieu
152,(17/07/2024 00:00),BID: HĐQT thông qua hợp đồng bảo hiểm tiền tại cơ sở kinh doanh và HĐBH tiền trên đường vận chuyển,https://cafef.vn/du-lieu/BID-2024849/bid-hdqt-thong-qua-hop-dong-bao-hiem-tien-tai-co-so-kinh-doanh-va-hdbh-tien-tren-duong-van-chuyen.chn?utm_source=du-lieu
153,(05/07/2024 00:00),BID: Nghị quyết HĐQT về việc phê duyệt phương án phát hành TP để tăng vốn cho SSI,https://cafef.vn/du-lieu/BID-2019156/bid-nghi-quyet-hdqt-ve-viec-phe-duyet-phuong-an-phat-hanh-tp-de-tang-von-cho-ssi.chn?utm_source=du-lieu
154,(05/07/2024 00:00),BID: Nghị quyết HĐQT về việc phê duyệt phương án mua lại trước hạn TP BID12234,https://cafef.vn/du-lieu/BID-2019157/bid-nghi-quyet-hdqt-ve-viec-phe-duyet-phuong-an-mua-lai-truoc-han-tp-bid12234.chn?utm_source=du-lieu
155,(03/07/2024 00:00),"BID: Thông báo sửa đổi, bổ sung Điều lệ tổ chức và hoạt động",https://cafef.vn/du-lieu/BID-2018877/bid-thong-bao-sua-doi-bo-sung-dieu-le-to-chuc-va-hoat-dong.chn?utm_source=du-lieu
156,(03/07/2024 00:00),BID: Ủy quyền cho ông Trần Phương công bố thông tin,https://cafef.vn/du-lieu/BID-2020139/bid-uy-quyen-cho-ong-tran-phuong-cong-bo-thong-tin.chn?utm_source=du-lieu
157,(28/06/2024 00:00),BID: Quyết định HĐQT thông qua giao dịch với bên có liên quan,https://cafef.vn/du-lieu/BID-2015201/bid-quyet-dinh-hdqt-thong-qua-giao-dich-voi-ben-co-lien-quan.chn?utm_source=du-lieu
158,(18/06/2024 00:00),MBS: Nghị quyết HĐQT thiết lập hạn mức tín dụng tối đa 2.300 tỷ đồng với BIDV,https://cafef.vn/du-lieu/BID-2009644/mbs-nghi-quyet-hdqt-thiet-lap-han-muc-tin-dung-toi-da-2300-ty-dong-voi-bidv.chn?utm_source=du-lieu
159,(14/06/2024 00:00),BID: Nghị quyết HĐQT về việc phát hành trái phiếu riêng lẻ năm 2024,https://cafef.vn/du-lieu/BID-2007835/bid-nghi-quyet-hdqt-ve-viec-phat-hanh-trai-phieu-rieng-le-nam-2024.chn?utm_source=du-lieu
160,(12/06/2024 00:00),BID: Quyết định của HĐQT về việc thay đổi địa điểm đặt trụ sở Chi nhánh Tam Điệp,https://cafef.vn/du-lieu/BID-2006961/bid-quyet-dinh-cua-hdqt-ve-viec-thay-doi-dia-diem-dat-tru-so-chi-nhanh-tam-diep.chn?utm_source=du-lieu
161,(10/06/2024 00:00),BID: HĐQT thông qua giao dịch cho vay hợp vốn giữa BIDV Thanh Xuân và BIDC Hà Nội,https://cafef.vn/du-lieu/BID-2005460/bid-hdqt-thong-qua-giao-dich-cho-vay-hop-von-giua-bidv-thanh-xuan-va-bidc-ha-noi.chn?utm_source=du-lieu
162,(17/05/2024 00:00),BID: Nghị quyết HĐQT phê duyệt phương án phát hành trái phiếu tăng vốn riêng lẻ giai đoạn 2 năm 2024,https://cafef.vn/du-lieu/BID-1993619/bid-nghi-quyet-hdqt-phe-duyet-phuong-an-phat-hanh-trai-phieu-tang-von-rieng-le-giai-doan-2-nam-2024.chn?utm_source=du-lieu
163,(17/05/2024 00:00),BID: Thông báo ký kết hợp đồng kiểm toán BCTC 2024,https://cafef.vn/du-lieu/BID-1993621/bid-thong-bao-ky-ket-hop-dong-kiem-toan-bctc-2024.chn?utm_source=du-lieu
164,(02/05/2024 00:00),BID: Nghị quyết và Biên bản họp ĐHĐCĐ thường niên năm 2024,https://cafef.vn/du-lieu/BID-1986495/bid-nghi-quyet-va-bien-ban-hop-dhdcd-thuong-nien-nam-2024.chn?utm_source=du-lieu
165,(24/04/2024 00:00),BID: Nghị quyết HĐQT phê duyệt phương án phát hành Trái phiếu tăng vốn riêng lẻ,https://cafef.vn/du-lieu/BID-1983074/bid-nghi-quyet-hdqt-phe-duyet-phuong-an-phat-hanh-trai-phieu-tang-von-rieng-le.chn?utm_source=du-lieu
166,(24/04/2024 00:00),BID: Nghị quyết HĐQT phê duyệt mua lại danh mục Trái phiếu đủ điều kiện ghi nhận vốn cấp 2,https://cafef.vn/du-lieu/BID-1983075/bid-nghi-quyet-hdqt-phe-duyet-mua-lai-danh-muc-trai-phieu-du-dieu-kien-ghi-nhan-von-cap-2.chn?utm_source=du-lieu
167,(19/04/2024 00:00),BID: HĐQT thông qua hợp đồng dịch vụ đặt lệnh giao dịch trái phiếu/tín phiếu kiêm thỏa thuận phương thức giao dịch qua fax/email với BSC,https://cafef.vn/du-lieu/BID-1979676/bid-hdqt-thong-qua-hop-dong-dich-vu-dat-lenh-giao-dich-trai-phieutin-phieu-kiem-thoa-thuan-phuong-thuc-giao-dich-qua-faxemail-voi-bsc.chn?utm_source=du-lieu
168,(05/04/2024 00:00),BID: Link công bố tài liệu họp ĐHĐCĐ thường niên năm 2024,https://cafef.vn/du-lieu/BID-1972129/bid-link-cong-bo-tai-lieu-hop-dhdcd-thuong-nien-nam-2024.chn?utm_source=du-lieu
169,(22/03/2024 19:17),BIDV sẽ phát hành cổ phiếu riêng lẻ với giá bao nhiêu?,https://cafef.vn/bidv-se-phat-hanh-co-phieu-rieng-le-voi-gia-bao-nhieu-188240322171835862.chn?utm_source=du-lieu
170,(15/03/2024 00:00),BID: Bổ nhiệm ông Ham Jin Sik làm Thành viên Ban điều hành từ 1.3.2024,https://cafef.vn/du-lieu/BID-1960469/bid-bo-nhiem-ong-ham-jin-sik-lam-thanh-vien-ban-dieu-hanh-tu-132024.chn?utm_source=du-lieu
171,(08/03/2024 00:00),"BID: 25.3.2024, ngày GDKHQ tham dự ĐHCĐ thường niên năm 2024",https://cafef.vn/du-lieu/BID-1956388/bid-2532024-ngay-gdkhq-tham-du-dhcd-thuong-nien-nam-2024.chn?utm_source=du-lieu
172,(05/03/2024 15:15),"Từng giá trị gấp 4 lần Vietcombank, nay VinFast bị đơn vị thứ 2 trong nước 'vượt mặt': Vốn hoá BIDV đã lên 310.000 tỷ, tăng gần 100.000 tỷ sau nửa năm",https://cafef.vn/tung-gia-tri-gap-4-lan-vietcombank-nay-vinfast-bi-don-vi-thu-2-trong-nuoc-vuot-mat-von-hoa-bidv-da-len-310000-ty-tang-gan-100000-ty-sau-nua-nam-188240305151507242.chn?utm_source=du-lieu
173,(01/03/2024 00:00),BID: Bà Phan Thị Chinh - Thành viên HĐQT nghỉ hưu từ 1.6.2024,https://cafef.vn/du-lieu/BID-1954255/bid-ba-phan-thi-chinh-thanh-vien-hdqt-nghi-huu-tu-162024.chn?utm_source=du-lieu
174,(01/03/2024 00:00),BID: Quyết định HĐQT v/v sửa đổi điều lệ tổ chức và hoạt động,https://cafef.vn/du-lieu/BID-1954283/bid-quyet-dinh-hdqt-vv-sua-doi-dieu-le-to-chuc-va-hoat-dong.chn?utm_source=du-lieu
